ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Inflected_Forms
tomo1244-1-497_motherssistermaternalaunt-1,,tomo1244-1,497_motherssistermaternalaunt,deβi tena,deβi tena,d e β i + t e n a,literally 'sister mother',BarlowKillian2023,,,^ d e β i + t e n a $,default,"deβi teni-m (2sg), deβi tena-n (3sg), tena deβi-n (3sg)"
tomo1244-1-151_brothermaleparallelcousin-1,,tomo1244-1,151_brothermaleparallelcousin,die,die,d i e,,BarlowKillian2023,,,^ d i e $,default,"die-ʝo (1sg), die-ke (2sg), die-k (3sg), die no-n (3sg), die (before noun)"
tomo1244-1-965_youngerbrother-1,,tomo1244-1,965_youngerbrother,die kakae,die kakae,d i e + k a k a e,literally 'brother small',BarlowKillian2023,,,^ d i e + k a k a e $,default,die me-kakae (prefix /me-/)
tomo1244-1-267_fathersbrotherpaternaluncle-1,,tomo1244-1,267_fathersbrotherpaternaluncle,die mimma,die mimma,d i e + m i mː a,literally 'father brother'; variable word order?,BarlowKillian2023,,,^ d i e + m i mm a $,default,mimma die-k (3sg)
tomo1244-1-530_olderbrother-1,,tomo1244-1,530_olderbrother,die pur,die pur,d i e + p u r,literally 'brother big',BarlowKillian2023,,,^ d i e + p u r $,default,"die me-pur (prefix /me-/); die-ʝo pur (1sg), die-ʝo me-pur (1sg)/(prefix /me-/)"
tomo1244-1-167_childespeciallyaboy-1,,tomo1244-1,167_childespeciallyaboy,dukum,dukum,d u k u m,,BarlowKillian2023,,,^ d u k u m $,default,
tomo1244-1-169_childmanssistersdaughterniece-2,,tomo1244-1,169_childmanssistersdaughterniece,halum,halum,h a l u m,"is this /hal um/?; also /alum/, /nalum/",BarlowKillian2023,,,^ h a l u m $,default,"n=alum (sg); n=alum-ʝo (1sg)/(sg), kotik alum-ʝo (1sg), n=alum-ke (2sg)/(sg), kotik alum-ke (2sg), kotik alum (unpossessed?); as neice: alum-ʝo (1sg), halum-ʝo (1sg), alum-ke (2sg), halum-ke (2sg), alum (before noun)"
tomo1244-1-170_childrenplural-1,,tomo1244-1,170_childrenplural,herek,herek,h e r e k,irregular plural of /kotik/ (suppletive); cf. /rek/ 'small'; cf. /horek/ 'men (plural)',BarlowKillian2023,,,^ h e r e k $,default,e=herek (pl)
tomo1244-1-669_spousesfatherdaughtershusbanddifferentgenerationmaleaffineinlaw-1,,tomo1244-1,669_spousesfatherdaughtershusbanddifferentgenerationmaleaffineinlaw,hoa,hoa,h o a,"same as 'vine; rope'?; means 'connected by marriage; affine'?; cf. /lami hoa/ 'husband', /pulo hoa/ 'wife'",BarlowKillian2023,,,^ h o a $,default,"hoa no-ʝo (1sg), hoa n-ke (2sg), hoa no-n (3sg), hoa no (before noun)"
tomo1244-1-208_crosscousin-1,,tomo1244-1,208_crosscousin,hoda,hoda,h o d a,parallel cousins are called 'brother' and 'sister',BarlowKillian2023,,,^ h o d a $,default,
tomo1244-1-944_womenoldergirlsfemalesplural-1,,tomo1244-1,944_womenoldergirlsfemalesplural,holo,holo,h o l o,/h/ might imply plural; cf. /nolo/ 'woman',BarlowKillian2023,,,^ h o l o $,default,n=olo (sg); e=holo (pl)
tomo1244-1-482_menolderboysmalesplural-1,,tomo1244-1,482_menolderboysmalesplural,horek,horek,h o r e k,irregular plural form of /nobuŋ/ 'man' (suppletive); cf. /herek/ 'children (plural)',BarlowKillian2023,,,^ h o r e k $,default,
tomo1244-1-256_enemy-1,,tomo1244-1,256_enemy,imuo,imuo,i m u o,also /βaneker/,BarlowKillian2023,,,^ i m u o $,default,e=imuo (pl)
tomo1244-1-496_mothersbrothermaternaluncletpkandere-1,,tomo1244-1,496_mothersbrothermaternaluncletpkandere,kaka,kaka,k a k a,"reciprocal relation of /baralpuŋ/; same as 'to be sick'?; reduplication; cf. /kakae/ 'small', used in referring to younger siblings; also /ʝaʝa/, based on Grace (1955a)",BarlowKillian2023,,,^ k a k a $,default,kaka no-ʝo (1sg)
tomo1244-1-653_sorcererwarlock-1,,tomo1244-1,653_sorcererwarlock,kalmoliŋ,kalmoliŋ,k a l m o l i ŋ,,BarlowKillian2023,,,^ k a l m o l i ŋ $,default,
tomo1244-1-446_lastborn-1,,tomo1244-1,446_lastborn,kapuru,kapuru,k a p u r u,,BarlowKillian2023,,,^ k a p u r u $,default,
tomo1244-1-562_personhuman-1,,tomo1244-1,562_personhuman,kiliŋ,kiliŋ,k i l i ŋ,"same as 'true, correct'; also /mor/?",BarlowKillian2023,,,^ k i l i ŋ $,default,me-kiliŋ (prefix /me-/)
tomo1244-1-662_spirittypespiritthatchangesintoawoman-1,,tomo1244-1,662_spirittypespiritthatchangesintoawoman,kloŋ,kloŋ,k l o ŋ,also /kloŋ misis/,BarlowKillian2023,,,^ k l o ŋ $,default,
tomo1244-1-662_spirittypespiritthatchangesintoawoman-2,,tomo1244-1,662_spirittypespiritthatchangesintoawoman,kloŋ misis,kloŋ misis,k l o ŋ + m i s i s,second word a loan from Tok Pisin /misis/ 'white woman'?,BarlowKillian2023,,,^ k l o ŋ + m i s i s $,default,
tomo1244-1-166_childbaby-1,,tomo1244-1,166_childbaby,korate,korate,k o r a t e,,BarlowKillian2023,,,^ k o r a t e $,default,
tomo1244-1-165_child-1,,tomo1244-1,165_child,kotik,kotik,k o t i k,,BarlowKillian2023,,,^ k o t i k $,default,"kotik ano-ʝo (1sg), kotik ano-n (3sg)"
tomo1244-1-447_lastbornchild-1,,tomo1244-1,447_lastbornchild,kotik kapuru,kotik kapuru,k o t i k + k a p u r u,literally 'child lastborn',BarlowKillian2023,,,^ k o t i k + k a p u r u $,default,
tomo1244-1-287_firstbornchild-1,,tomo1244-1,287_firstbornchild,kotik mulpo,kotik mulpo,k o t i k + m u l p o,literally 'child firstborn',BarlowKillian2023,,,^ k o t i k + m u l p o $,default,
tomo1244-1-140_boymalechild-1,,tomo1244-1,140_boymalechild,kotik nobuŋ,kotik nobuŋ,k o t i k + n o b u ŋ,literally 'child man',BarlowKillian2023,,,^ k o t i k + n o b u ŋ $,default,
tomo1244-1-352_girlfemalechild-1,,tomo1244-1,352_girlfemalechild,kotik nolo,kotik nolo,k o t i k + n o l o,literally 'child woman',BarlowKillian2023,,,^ k o t i k + n o l o $,default,
tomo1244-1-531_oldermanhusband-1,,tomo1244-1,531_oldermanhusband,lami,lami,l a m i,cf. /βarlami/ 'old man',BarlowKillian2023,,,^ l a m i $,default,
tomo1244-1-400_husband-1,,tomo1244-1,400_husband,lami hoa,lami hoa,l a m i + h o a,/lami/ 'older man' plus /hoa/ 'rope'?; or /hoa/ is 'connected by marriage',BarlowKillian2023,,,^ l a m i + h o a $,default,"lami hoa-n (3sg), lami hoa (before noun)"
tomo1244-1-266_fatherpapavocative-2,,tomo1244-1,266_fatherpapavocative,ma,ma,m a,same as 'dry'?; also /amma/,BarlowKillian2023,,,^ m a $,default,
tomo1244-1-363_grandfathergreatgrandfathergrandsongreatgrandson-1,,tomo1244-1,363_grandfathergreatgrandfathergrandsongreatgrandson,mibu,mibu,m i b u,,BarlowKillian2023,,,^ m i b u $,default,"mibu-ʝo (1sg), mibu-n (3sg)"
tomo1244-1-273_fatheruncle-1,,tomo1244-1,273_fatheruncle,mimma,mimma,m i mː a,also refers to paternal uncles,BarlowKillian2023,,,^ m i mm a $,default,"mimma-ʝo (1sg), mimmi-m [mimmim ~ mimmem] (2sg), mimma-ke (2sg), mimma-n (3sg), mimma-n ano-n (3sg) (double possessive marking?), mimma-kem (1pl.excl), mimma-sier (1pl.incl), mimma-kom (2pl), mimma-di (3pl), mimma-ka (1du.excl), mimma-ta (1du.incl), mimma-kuma (2du), mimma-doro (3du)"
tomo1244-1-932_whitewoman-1,,tomo1244-1,932_whitewoman,misis,misis,m i s i s,loan from Tok Pisin /misis/ 'white woman'?; only found in /kloŋ misis/ 'spirit type',BarlowKillian2023,,,^ m i s i s $,default,
tomo1244-1-654_sorceresswitch-1,,tomo1244-1,654_sorceresswitch,mokpelel,mokpelel,m o k p e l e l,,BarlowKillian2023,,,^ m o k p e l e l $,default,
tomo1244-1-561_personhuman-1,,tomo1244-1,561_personhuman,muor,muor,m u o r,"as found in /de-muor/ 'one', for counting people; possibly also /mor/, as found in /a-mor/ 'who?'; also /kileŋ/",BarlowKillian2023,,,^ m u o r $,default,
tomo1244-1-353_god-1,,tomo1244-1,353_god,mu,mu,m u,"occurs with singular marker: /m=mu/; also /nutu/, based on Grace (1955a)",BarlowKillian2023,,,^ m u $,default,
tomo1244-1-286_firstborn-1,,tomo1244-1,286_firstborn,mulpo,mulpo,m u l p o,,BarlowKillian2023,,,^ m u l p o $,default,
tomo1244-1-168_childkinshipterm-2,,tomo1244-1,168_childkinshipterm,nalpun,nalpun,n a l p u n,is this /nal pun/ ~ /n=al pu-n/?; fossilized singular?; is there 3sg marking?; also /alpun/,BarlowKillian2023,,,^ n a l p u n $,default,n=alpu-n (3sg?)/(sg); kotik alpu-n (3sg?)
tomo1244-1-169_childmanssistersdaughterniece-3,,tomo1244-1,169_childmanssistersdaughterniece,nalum,nalum,n a l u m,"is this /nal um/ ~ /n=al um/?; fossilized singular?; also /alum/, /halum/",BarlowKillian2023,,,^ n a l u m $,default,"n=alum (sg); n=alum-ʝo (1sg)/(sg), kotik alum-ʝo (1sg), n=alum-ke (2sg)/(sg), kotik alum-ke (2sg), kotik alum (unpossessed?); as neice: alum-ʝo (1sg), halum-ʝo (1sg), alum-ke (2sg), halum-ke (2sg), alum (before noun)"
tomo1244-1-495_mothermamavocative-2,,tomo1244-1,495_mothermamavocative,no,no,n o,also /anno/,BarlowKillian2023,,,^ n o $,default,
tomo1244-1-474_manolderboymale-1,,tomo1244-1,474_manolderboymale,nobuŋ,nobuŋ,n o b u ŋ,plural is /horek/,BarlowKillian2023,,,^ n o b u ŋ $,default,"robuŋ (du), horek (pl)"
tomo1244-1-139_boy-1,,tomo1244-1,139_boy,nobuŋ dukum,nobuŋ dukum,n o b u ŋ + d u k u m,literally 'man child',BarlowKillian2023,,,^ n o b u ŋ + d u k u m $,default,
tomo1244-1-942_womanoldergirlfemale-1,,tomo1244-1,942_womanoldergirlfemale,nolo,nolo,n o l o,from *nholo?; from *no-lo?; cf. /holo/ 'women (plural)',BarlowKillian2023,,,^ n o l o $,default,
tomo1244-1-351_girl-1,,tomo1244-1,351_girl,nolo dukum,nolo dukum,n o l o + d u k u m,literally 'woman child',BarlowKillian2023,,,^ n o l o + d u k u m $,default,
tomo1244-1-62_ancestor-1,,tomo1244-1,62_ancestor,noroper,noroper,n o r o p e r,prefix /no-/?; cf. /roper/ 'spirit type',BarlowKillian2023,,,^ n o r o p e r $,default,
tomo1244-1-663_spirittypetpmasalai-1,,tomo1244-1,663_spirittypetpmasalai,ple,ple,p l e,,BarlowKillian2023,,,^ p l e $,default,
tomo1244-1-533_olderwomanwife-1,,tomo1244-1,533_olderwomanwife,pulo,pulo,p u l o,cf. /βarpulo/ 'old woman',BarlowKillian2023,,,^ p u l o $,default,
tomo1244-1-937_wife-1,,tomo1244-1,937_wife,pulo hoa,pulo hoa,p u l o + h o a,/pulo/ 'older woman' plus /hoa/ 'rope'?; or /hoa/ is 'connected by marriage',BarlowKillian2023,,,^ p u l o + h o a $,default,"pulo hi-m [pulo him ~ pulo hem] (2sg), pulo hoa-n (3sg), pulo hoa (before noun)"
tomo1244-1-63_ancestorsorceresswitch-1,,tomo1244-1,63_ancestorsorceresswitch,pupkoli,pupkoli,p u p k o l i,,BarlowKillian2023,,,^ p u p k o l i $,default,
tomo1244-1-362_grandchild-1,,tomo1244-1,362_grandchild,pupuo,pupuo,p u p u o,loan from Tok Pisin /bubu/ 'grandchild'?,BarlowKillian2023,,,^ p u p u o $,default,"pupuo-ʝo (1sg), pupuo no-ʝo (1sg)"
tomo1244-1-664_spirittypetptambarangiant-1,,tomo1244-1,664_spirittypetptambarangiant,roper,roper,r o p e r,cf. /roper bale/ 'spirit house'; cf. /noroper/ 'ancestor',BarlowKillian2023,,,^ r o p e r $,default,e=roper (pl)
tomo1244-1-510_name-1,,tomo1244-1,510_name,sae,sae,s a e,,BarlowKillian2023,,,^ s a e $,default,"sae-ʝo (1sg), sae-ke (2sg), sae no-n (3sg), sae (before noun)"
tomo1244-1-671_spousessiblingsiblingsspousesamegenerationaffineinlaw-1,,tomo1244-1,671_spousessiblingsiblingsspousesamegenerationaffineinlaw,talpu,talpu,t a l p u,cf. /alpun/ 'child',BarlowKillian2023,,,^ t a l p u $,default,"talpu-ʝo (1sg), talpu-n (3sg), talpu (before noun)"
tomo1244-1-494_motheraunt-1,,tomo1244-1,494_motheraunt,tena,tena,t e n a,also refers to aunts,BarlowKillian2023,,,^ t e n a $,default,"tena-ʝo (1sg), teni-m (2sg), tena-ke (2sg), tena-n (3sg)"
tomo1244-1-481_medicinemanshaman-1,,tomo1244-1,481_medicinemanshaman,topka,topka,t o p k a,cf. /pka/ 'good',BarlowKillian2023,,,^ t o p k a $,default,
tomo1244-1-663_spirittypetpmasalai-2,,tomo1244-1,663_spirittypetpmasalai,tora,tora,t o r a,,BarlowKillian2023,,,^ t o r a $,default,
tomo1244-1-364_grandmothergreatgrandmothergranddaughtergreatgranddaughtergrandparent-1,,tomo1244-1,364_grandmothergreatgrandmothergranddaughtergreatgranddaughtergrandparent,tubu,tubu,t u b u,loan from Tok Pisin /tumbuna/ 'grandparent'?,BarlowKillian2023,,,^ t u b u $,default,"tubu-ʝo (1sg), tubun ano-n (3sg), tubu ano (before noun)"
tomo1244-1-668_spouse-1,,tomo1244-1,668_spouse,βaluk,βaluk,β a l u k,,BarlowKillian2023,,,^ β a l u k $,default,ro=βaluk (du)
tomo1244-1-256_enemy-2,,tomo1244-1,256_enemy,βaneker,βaneker,β a n e k e r,cf. /ker/ 'to anger'; also /imuo/,BarlowKillian2023,,,^ β a n e k e r $,default,
tomo1244-1-535_oldperson-1,,tomo1244-1,535_oldperson,βar,βar,β a r,"as found in /βarlami/ 'old man', /βarpulo/ 'old woman'",BarlowKillian2023,,,^ β a r $,default,
tomo1244-1-534_oldman-1,,tomo1244-1,534_oldman,βarlami,βarlami,β a r l a m i,,BarlowKillian2023,,,^ β a r l a m i $,default,e=βarlami (pl)
tomo1244-1-536_oldwoman-1,,tomo1244-1,536_oldwoman,βarpulo,βarpulo,β a r p u l o,,BarlowKillian2023,,,^ β a r p u l o $,default,e=βarpulo (pl)
tomo1244-1-318_flyingfoxspbigflyingfox-1,,tomo1244-1,318_flyingfoxspbigflyingfox,baku,baku,b a k u,,BarlowKillian2023,,,^ b a k u $,default,
tomo1244-1-946_wormspearthwormsp-1,,tomo1244-1,946_wormspearthwormsp,bieŋ,bieŋ,b i e ŋ,"cf. Grace (1955a): <nebieŋ> 'fly'; also /morbieŋ/, /manmie/; /murkun/, based on Ross (1980)",BarlowKillian2023,,,^ b i e ŋ $,default,e=bieŋ (pl)
tomo1244-1-298_fishspfreshwaterfish-1,,tomo1244-1,298_fishspfreshwaterfish,blapur,blapur,b l a p u r,literally 'head big'?,BarlowKillian2023,,,^ b l a p u r $,default,
tomo1244-1-210_cuscuspossum-1,,tomo1244-1,210_cuscuspossum,blik,blik,b l i k,same as 'bad'?,BarlowKillian2023,,,^ b l i k $,default,e=blik (pl)
tomo1244-1-373_grubspredediblegrubthatlivesinvines-1,,tomo1244-1,373_grubspredediblegrubthatlivesinvines,bulua,bulua,b u l u a,,BarlowKillian2023,,,^ b u l u a $,default,e=bulua (pl)
tomo1244-1-566_pig-1,,tomo1244-1,566_pig,buo,buo,b u o,this word almost always has a singular marker: /m=buo/,BarlowKillian2023,,,^ b u o $,default,"m=buo (sg), ne=buo (sg) (?), e=buo (pl)"
tomo1244-1-546_oyster-1,,tomo1244-1,546_oyster,dake,dake,d a k e,prefix /da-/?; cf. Grace (1955a): <da·kɛ> 'coconut grater (coconut grated with shell held in hand)',BarlowKillian2023,,,^ d a k e $,default,
tomo1244-1-641_snake-1,,tomo1244-1,641_snake,gelem,gelem,g e l e m,,BarlowKillian2023,,,^ g e l e m $,default,"ne=gelem (sg), e=gelem (pl)"
tomo1244-1-410_insectspblowfly-1,,tomo1244-1,410_insectspblowfly,ger,ger,g e r,cf. /get/ 'housefly',BarlowKillian2023,,,^ g e r $,default,"ne=ger (sg); lo-ger [loger ~ loŋger] (prefix /lo-/); ne=lo-ger (sg), e=lo-ger (pl)"
tomo1244-1-417_insectspflyhousefly-1,,tomo1244-1,417_insectspflyhousefly,get,get,g e t,"also /βolmaget/, /βalmaget/; cf. /ger/ 'blowfly'",BarlowKillian2023,,,^ g e t $,default,ne=get (sg)
tomo1244-1-697_tadpole-1,,tomo1244-1,697_tadpole,gulpek,gulpek,g u l p e k,,BarlowKillian2023,,,^ g u l p e k $,default,
tomo1244-1-418_insectspgrasshopper-1,,tomo1244-1,418_insectspgrasshopper,her,her,h e r,same as 'rains'?,BarlowKillian2023,,,^ h e r $,default,"ne=her (sg), e=her (pl)"
tomo1244-1-302_fishspprochilodusfishtprabamaus-1,,tomo1244-1,302_fishspprochilodusfishtprabamaus,hoan,hoan,h o a n,,BarlowKillian2023,,,^ h o a n $,default,
tomo1244-1-115_birdspbirdthatsingsatsunriseandsunset-1,,tomo1244-1,115_birdspbirdthatsingsatsunriseandsunset,hoha,hoha,h o h a,onomatopoeia?,BarlowKillian2023,,,^ h o h a $,default,e=hoha (pl); buŋ-hoha (prefix /buŋ-/)
tomo1244-1-252_egg-1,,tomo1244-1,252_egg,hotel,hotel,h o t e l,,BarlowKillian2023,,,^ h o t e l $,default,buŋ-hotel (prefix /buŋ-/)
tomo1244-1-612_seasnailsp-1,,tomo1244-1,612_seasnailsp,ʝaboŋ,ʝaboŋ,ʝ a b o ŋ,,BarlowKillian2023,,,^ ʝ a b o ŋ $,default,
tomo1244-1-205_crocodile-1,,tomo1244-1,205_crocodile,ʝame,ʝame,ʝ a m e,"loan from Sulka? (cf. Parkinson 1907: 779: <a iāme> 'Krokodil' ['crocodile']); loan from Mengen? (cf. Parkinson 1907: 779: <iamē ta> 'Krokodil' ['crocodile']); also pronounced as [ʝambe]?; also /roŋgom/, based on Ross (1980)",BarlowKillian2023,,,^ ʝ a m e $,default,"ne=ʝame (sg), e=ʝame (pl); da-ʝame (prefix /da-/)"
tomo1244-1-93_bandicoot-1,,tomo1244-1,93_bandicoot,ʝaŋa,ʝaŋa,ʝ a ŋ a,metathesized once as [ŋaʝa],BarlowKillian2023,,,^ ʝ a ŋ a $,default,
tomo1244-1-123_birdspparrottpkalangal-1,,tomo1244-1,123_birdspparrottpkalangal,ka,ka,k a,same as 'heel'?; same as 'fence'?,BarlowKillian2023,,,^ k a $,default,"ne=ka (sg), e=ka (pl)"
tomo1244-1-164_chicken-1,,tomo1244-1,164_chicken,kakaruk,kakaruk,k a k a r u k,loan from Tok Pisin /kakaruk/ 'chicken',BarlowKillian2023,,,^ k a k a r u k $,default,e=kakaruk (pl)
tomo1244-1-301_fishspperchtpnilpis-1,,tomo1244-1,301_fishspperchtpnilpis,kalel,kalel,k a l e l,prefix /ka-/?,BarlowKillian2023,,,^ k a l e l $,default,ne=kalel (sg)
tomo1244-1-372_grubspediblegrubthatlivesinarecoidpalms-1,,tomo1244-1,372_grubspediblegrubthatlivesinarecoidpalms,kalŋos,kalŋos,k a l ŋ o s,prefix /ka-/?,BarlowKillian2023,,,^ k a l ŋ o s $,default,e=kalŋos (pl)
tomo1244-1-195_conchsp-1,,tomo1244-1,195_conchsp,kaŋ,kaŋ,k a ŋ,same as 'moon'?; cf. Grace (1955a): <nɛkaŋ> 'conch shell trumpet (= moon)',BarlowKillian2023,,,^ k a ŋ $,default,ne=kaŋ (sg)
tomo1244-1-425_insectspwhiteanttermitewhiteantnest-1,,tomo1244-1,425_insectspwhiteanttermitewhiteantnest,kapar,kapar,k a p a r,prefix /ka-/?,BarlowKillian2023,,,^ k a p a r $,default,e=kapar (pl); buŋ-kapar ('group of white ants') (prefix /buŋ-/)
tomo1244-1-299_fishsplongwhitefastsaltwaterfish-1,,tomo1244-1,299_fishsplongwhitefastsaltwaterfish,karua,karua,k a r u a,prefix /ka-/?,BarlowKillian2023,,,^ k a r u a $,default,
tomo1244-1-298_fishspfreshwaterfish-2,,tomo1244-1,298_fishspfreshwaterfish,kekes,kekes,k e k e s,reduplication?,BarlowKillian2023,,,^ k e k e s $,default,
tomo1244-1-612_seasnailsp-2,,tomo1244-1,612_seasnailsp,kelmaeŋ,kelmaeŋ,k e l m a e ŋ,,BarlowKillian2023,,,^ k e l m a e ŋ $,default,
tomo1244-1-409_insectspblackant-1,,tomo1244-1,409_insectspblackant,kenken,kenken,k e n k e n,reduplication,BarlowKillian2023,,,^ k e n k e n $,default,e=kenken (pl)
tomo1244-1-121_birdspkingfisher-1,,tomo1244-1,121_birdspkingfisher,kik,kik,k i k,,BarlowKillian2023,,,^ k i k $,default,e=kik (pl); buŋ-kik (prefix /buŋ-/)
tomo1244-1-608_scorpion-1,,tomo1244-1,608_scorpion,kindot,kindot,k i n d o t,,BarlowKillian2023,,,^ k i n d o t $,default,
tomo1244-1-202_crayfishspbig-1,,tomo1244-1,202_crayfishspbig,ko,ko,k o,same as 'fist'?,BarlowKillian2023,,,^ k o $,default,"ŋ=ko (sg), e=ko (pl)"
tomo1244-1-421_insectspprayingmantis-1,,tomo1244-1,421_insectspprayingmantis,kok,kok,k o k,same as 'mucus'?,BarlowKillian2023,,,^ k o k $,default,"buŋ-kok (prefix /buŋ-/), ka-kok (prefix /ka-/)"
tomo1244-1-200_crabspsmall-1,,tomo1244-1,200_crabspsmall,koklo,koklo,k o k l o,,BarlowKillian2023,,,^ k o k l o $,default,
tomo1244-1-659_spider-1,,tomo1244-1,659_spider,koluak,koluak,k o l u a k,,BarlowKillian2023,,,^ k o l u a k $,default,ka-koluak (prefix /ka-/); buŋ-koluak (prefix /buŋ-/)
tomo1244-1-644_snakespsleepingsnake-1,,tomo1244-1,644_snakespsleepingsnake,konophe,konophe,k o n o p h e,,BarlowKillian2023,,,^ k o n o p h e $,default,
tomo1244-1-640_snailsplandsnail-1,,tomo1244-1,640_snailsplandsnail,kopoŋ,kopoŋ,k o p o ŋ,,BarlowKillian2023,,,^ k o p o ŋ $,default,
tomo1244-1-118_birdspcrowtpkotkot-1,,tomo1244-1,118_birdspcrowtpkotkot,korkor,korkor,k o r k o r,onomatopoeia/reduplication?; loan from Tok Pisin /kotkot/ 'crow'?,BarlowKillian2023,,,^ k o r k o r $,default,
tomo1244-1-292_fishsp-1,,tomo1244-1,292_fishsp,kotael,kotael,k o t a e l,,BarlowKillian2023,,,^ k o t a e l $,default,
tomo1244-1-199_crabspbig-1,,tomo1244-1,199_crabspbig,kum,kum,k u m,,BarlowKillian2023,,,^ k u m $,default,"ŋ=kum (sg), e=kum (pl)"
tomo1244-1-419_insectsplouse-1,,tomo1244-1,419_insectsplouse,kur,kur,k u r,,BarlowKillian2023,,,^ k u r $,default,"ŋ=kur (sg), e=kur (pl); buŋ-kur ('group of lice') (prefix /buŋ-/)"
tomo1244-1-126_birdspsparrow-1,,tomo1244-1,126_birdspsparrow,kurtiktik,kurtiktik,k u r t i k t i k,prefix /kur-/?; onomatopoeia?; reduplication?,BarlowKillian2023,,,^ k u r t i k t i k $,default,
tomo1244-1-896_turtle-1,,tomo1244-1,896_turtle,kutuna,kutuna,k u t u n a,"also /lata/, based on Grace (1955a)",BarlowKillian2023,,,^ k u t u n a $,default,e=kutuna (pl)
tomo1244-1-116_birdspcassowarytpmuruk-1,,tomo1244-1,116_birdspcassowarytpmuruk,lailieŋ,lailieŋ,l a i l i e ŋ,prefix /la-/?; related to /laliaŋ/ 'yellow'?,BarlowKillian2023,,,^ l a i l i e ŋ $,default,e=lailieŋ (pl)
tomo1244-1-519_nitlouseegg-1,,tomo1244-1,519_nitlouseegg,le,le,l e,reanalyzed singular /n=/?,BarlowKillian2023,,,^ l e $,default,"n=le (sg), e=le (pl), e=nle (?)"
tomo1244-1-327_frog-1,,tomo1244-1,327_frog,lek,lek,l e k,same as 'sucker'?,BarlowKillian2023,,,^ l e k $,default,"ne=lek (sg), e=lek (pl)"
tomo1244-1-407_insectspbedbug-1,,tomo1244-1,407_insectspbedbug,liliu,liliu,l i l i u,reduplication; also /liuliu/,BarlowKillian2023,,,^ l i l i u $,default,e=liliu (pl)
tomo1244-1-407_insectspbedbug-2,,tomo1244-1,407_insectspbedbug,liuliu,liuliu,l i u l i u,reduplication; also /liliu/,BarlowKillian2023,,,^ l i u l i u $,default,
tomo1244-1-422_insectspredanttpkarakum-1,,tomo1244-1,422_insectspredanttpkarakum,lol,lol,l o l,cf. Grace (1955a): <lol> 'spider',BarlowKillian2023,,,^ l o l $,default,e=lol (pl); buŋ-lol ('group of red ants') (prefix /buŋ-/)
tomo1244-1-408_insectspbee-1,,tomo1244-1,408_insectspbee,lombu,lombu,l o m b u,,BarlowKillian2023,,,^ l o m b u $,default,la-lombu (prefix /la-/)
tomo1244-1-613_seawormsp-1,,tomo1244-1,613_seawormsp,loŋnet,loŋnet,l o ŋ n e t,,BarlowKillian2023,,,^ l o ŋ n e t $,default,e=loŋnet (pl); ka-loŋnet (prefix /ka-/)
tomo1244-1-125_birdsppigeontpbalus-1,,tomo1244-1,125_birdsppigeontpbalus,lopu,lopu,l o p u,,BarlowKillian2023,,,^ l o p u $,default,e=lopu (pl)
tomo1244-1-666_sponge-1,,tomo1244-1,666_sponge,lumbas,lumbas,l u m b a s,,BarlowKillian2023,,,^ l u m b a s $,default,e=lumbas (pl)
tomo1244-1-406_insectspantgeneric-1,,tomo1244-1,406_insectspantgeneric,mahal,mahal,m a h a l,"also /hal/, based on Grace (1955a)",BarlowKillian2023,,,^ m a h a l $,default,e=mahal (pl)
tomo1244-1-342_gecko-1,,tomo1244-1,342_gecko,maʝau,maʝau,m a ʝ a u,,BarlowKillian2023,,,^ m a ʝ a u $,default,e=maʝau (pl)
tomo1244-1-127_birdspwildfowl-1,,tomo1244-1,127_birdspwildfowl,malau,malau,m a l a u,,BarlowKillian2023,,,^ m a l a u $,default,
tomo1244-1-124_birdspparrotwithredfeatherstpmarip-1,,tomo1244-1,124_birdspparrotwithredfeatherstpmarip,male,male,m a l e,,BarlowKillian2023,,,^ m a l e $,default,
